videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
GOpFbxlKQGA,5304,32,318,4,2017-06-13T19:36:40.000Z,Kat Von D Shares a Compassionate Meal with "Dad Von D",farmsanctuary1,farmsanctuary,0
i1TSp_7ekr0,1501,6,55,0,2016-07-27T12:25:46.000Z,Update on Evacuation of Farm Sanctuary's Southern California Shelter,farmsanctuary1,farmsanctuary,0
yI0y_P23O8U,2667,12,100,0,2017-04-20T15:32:26.000Z,First time playing in the pasture for rescued baby goats Duncan  Thomas  and Tove!,farmsanctuary1,farmsanctuary,0
sOZ1lUmQCtI,955,8,103,1,2018-03-27T19:09:54.000Z,Bam Bam Goat's Story,farmsanctuary1,farmsanctuary,0
kd6XxgV-CBo,4557,10,236,0,2017-04-20T15:32:26.000Z,Rescued piglets Von D and Junip Sydney meet at Farm Sanctuary,farmsanctuary1,farmsanctuary,0
DrM1AIPdoPc,657,5,64,0,2017-02-16T22:51:40.000Z,Valentine's Day Salad with a Twist!,farmsanctuary1,farmsanctuary,0
m0sC-Oe6hG8,504,10,49,0,2018-04-05T20:35:59.000Z,On the Road in Duplin County:  Meet Elsie Herring,farmsanctuary1,farmsanctuary,0
i6dSOYZKz4Y,10204,16,219,1,2017-02-09T22:57:19.000Z,Visit Farm Sanctuary,farmsanctuary1,farmsanctuary,0
ZOqkhlpuREM,466,0,31,3,2017-09-13T14:52:24.000Z,lauren Ornelas - The Power of your Food Choices for a More Just Society,farmsanctuary1,farmsanctuary,0
7f7eEN4NMTs,2534,3,124,0,2017-02-17T22:49:43.000Z,Vegan Fat Kid for Compassionate Meals,farmsanctuary1,farmsanctuary,0
YAeEFP1bCyY,17103,37,359,1,2016-09-08T21:28:30.000Z,Jerome Calf Finds Family,farmsanctuary1,farmsanctuary,0
hgJLiMHvv84,4969,12,170,3,2017-04-05T00:00:45.000Z,Chef Chloe for Compassionate Meals,farmsanctuary1,farmsanctuary,0
GnErvc4hqnY,2346,42,319,0,2018-03-13T14:48:12.000Z,Curly's Final Moments & His Herd's Incredible Response,farmsanctuary1,farmsanctuary,0
CDotdtFBTbk,2516,15,178,0,2016-06-30T23:19:39.000Z,Happy Birthday to Julia's Babies!,farmsanctuary1,farmsanctuary,0
0ia5kLbRz9I,6665,39,460,0,2016-12-24T16:57:45.000Z,It All Started With Hilda: 30 Years of Putting Compassion First for Farm Animals,farmsanctuary1,farmsanctuary,0
_V-pIhqTm4o,968,24,132,1,2018-04-02T20:46:13.000Z,Call for Volunteers: Get Active for Animals in California!,farmsanctuary1,farmsanctuary,0
-juQdXg3Gzg,10880,18,365,2,2017-03-02T01:17:56.000Z,John Joseph for Compassionate Meals (Explicit Language),farmsanctuary1,farmsanctuary,0
jqABwflAgKE,2307,15,140,0,2017-03-06T18:30:10.000Z,Virtually Escape to Farm Sanctuary: A 360 VR Experience,farmsanctuary1,farmsanctuary,0
C97iJzToqEI,195,0,12,0,2017-01-21T17:27:13.000Z,Kevin Nealon Interview - 2016 Farm Sanctuary Gala,farmsanctuary1,farmsanctuary,0
7tPb6VXDY-I,1005,10,102,1,2016-08-19T20:54:24.000Z,Chuck pig loves zucchini!,farmsanctuary1,farmsanctuary,0
myoUlSQkLQs,8702,23,153,0,2017-12-13T20:30:20.000Z,"Fab Four" Turkeys Survive Cruelty at Infamous Yellville  AR  Festival,farmsanctuary1,farmsanctuary,0
