videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
hUUDGNuxIno,1571008,12176,133436,1610,2017-06-05T19:00:04.000Z,REACTING TO BTS!! (DRUNK EDITION),KianAndJc,KianAndJc,3026460
jTDKDuzAeqM,752534,4408,86580,257,2018-03-13T01:52:26.000Z,What's Happening To The Channel...,KianAndJc,KianAndJc,3026460
QV77NXpZqJg,1344418,5375,112464,578,2017-09-12T19:00:03.000Z,TURN ONS & TURN OFFS,KianAndJc,KianAndJc,3026460
R_OUSN5585o,509182,2867,69124,326,2018-04-28T23:49:57.000Z,RECREATING FAN TWITTER ACCOUNTS,KianAndJc,KianAndJc,3026460
T4Nva261pWQ,1856815,6521,145950,562,2017-07-10T19:18:35.000Z,THINGS WE DON'T UNDERSTAND ABOUT GIRLS,KianAndJc,KianAndJc,3026460
Gx1tlaWBp7o,679421,2111,57189,161,2017-02-25T03:29:16.000Z,SINGING FOR A FAN!!,KianAndJc,KianAndJc,3026460
1nSuQWIJgsI,1520453,2673,114915,453,2017-05-26T18:42:15.000Z,EXTREME DART BOARD CHALLENGE (GONE WRONG),KianAndJc,KianAndJc,3026460
Xn57Yx9OmmE,1394590,3448,145243,536,2017-06-16T20:26:39.000Z,MAKE OUT CHALLENGE!! (WARNING: DISGUSTING),KianAndJc,KianAndJc,3026460
3vRzvtHnFQw,1197523,8225,82974,1775,2018-04-01T17:51:57.000Z,idk,KianAndJc,KianAndJc,3026460
zmu9hhNkbM8,2807233,8111,218330,571,2017-07-03T19:05:22.000Z,RECREATING OUR OLD PHOTOS,KianAndJc,KianAndJc,3026460
48IOstVZkbc,613429,5569,66296,71054,2017-02-26T22:54:22.000Z,FINALLY GOT A NECK TATTOO!!,KianAndJc,KianAndJc,3026460
S-1AhcBUARs,1204483,15736,135915,296,2017-08-09T19:03:25.000Z,THE TRUTH ABOUT EVERYTHING,KianAndJc,KianAndJc,3026460
NnfBeKsgKgQ,1053044,3209,72430,457,2017-05-13T01:47:29.000Z,The Real Reason Why We're Not Uploading Anymore...,KianAndJc,KianAndJc,3026460
AFR5kEIbcPU,588492,910,42701,226,2017-02-18T00:34:08.000Z,NEVER DOING THIS AGAIN,KianAndJc,KianAndJc,3026460
nHN1b5Vm8Zc,1129062,3111,109401,302,2017-10-24T19:17:49.000Z,Punching Throwback Song Challenge 2 (Slow-Mo),KianAndJc,KianAndJc,3026460
PqJjk-ugWFs,832470,2939,85660,179,2018-03-19T20:29:08.000Z,$1 000 VS. $100 MYSTERY BOX FROM EBAY!!! (YOU WON'T BELIEVE WHAT WE FOUND),KianAndJc,KianAndJc,3026460
Xh0_IGcwVOk,1076384,2143,67270,316,2017-02-15T03:23:23.000Z,VALENTINES DAY SURPRISE!!,KianAndJc,KianAndJc,3026460
_A_mmdikAAA,1177735,3912,94242,369,2018-01-30T02:00:00.000Z,TRY NOT TO LAUGH CHALLENGE (YOUTUBER EDITION),KianAndJc,KianAndJc,3026460
2yewrYy0iLE,1367183,4365,350545,353,2017-08-30T19:00:00.000Z,We Shouldn't Be Admitting This... (We're Sorry),KianAndJc,KianAndJc,3026460
BS9z_X5TE7E,1135265,1571,53862,651,2017-03-23T20:29:42.000Z,SMASH or PASS with SHOCK COLLARS,KianAndJc,KianAndJc,3026460
mEymqgWYPgc,687948,3736,86033,141,2018-04-21T04:26:08.000Z,Mouse Trap Spelling Bee Pt. 2,KianAndJc,KianAndJc,3026460
